102.841,104.927,103.511,95.3531,96.9652,97.4972,102.095,104.588,100.972
103.101,105.261,103.831,94.8428,96.1206,95.4929,100.526,103.994,100.396
103.454,105.675,104.072,95.2586,95.7257,96.6713,101.616,103.397,100.734
102.896,105.527,104.185,95.2317,96.2133,98.333,102.214,104.307,101.113
103.021,104.989,104.367,95.6708,96.8107,99.9957,101.145,103.959,101.245
103.611,104.866,104.228,95.6313,97.5067,100.714,99.6284,103.334,101.19
103.321,104.754,104.354,96.1066,96.5027,99.1767,100.705,104.33,101.156
103.587,104.654,104.112,96.4107,97.5779,100.848,99.1535,103.877,101.277
103.811,105.023,104.198,96.5676,96.6252,102.496,99.3613,103.128,101.401
103.85,104.681,104.233,97.172,95.6341,102.728,98.5516,102.368,101.152
103.876,104.799,104.212,96.591,95.3219,104.309,97.7394,103.515,101.295
103.684,104.387,103.345,97.1438,94.1845,105.868,96.6613,102.723,101
103.502,103.947,103.532,97.8515,93.4838,105.048,98.5628,101.923,100.981
103.062,104.395,103.703,97.2352,92.3688,105.108,96.1828,103.243,100.662
103.058,103.682,103.358,96.4949,92.9993,104.368,94.3795,103.907,100.281
103.458,103.04,103.015,95.8646,93.5084,103.713,93.5912,102.802,99.8741
103.34,102.337,102.755,94.802,94.5454,105.06,94.4031,104.016,100.157
103.239,102.581,102.74,94.0786,94.0717,104.541,95.2147,103.86,100.041
104.488,102.469,103.099,93.3483,92.8415,105.138,95.1612,102.397,99.8677
104.594,102.686,102.287,92.5643,92.7971,105.722,95.9633,101.087,99.7126
104.502,102.71,102.776,93.2231,94.0214,104.449,96.7635,99.7759,99.7777
103.824,102.447,102.138,94.0638,95.3512,105.703,98.0252,99.5066,100.132
103.752,102.246,102.181,94.7712,95.5172,106.198,97.1663,98.1801,100.002
104.365,102.529,102.559,95.5041,97.1118,107.42,98.4091,98.9107,100.851
104.318,102.801,102.902,96.264,98.6288,107.928,99.9319,99.6428,101.552
104.28,102.619,103.643,96.6304,99.8208,108.42,101.456,98.2636,101.892
105.805,102.535,103.074,97.607,100.657,108.894,100.872,99.7449,102.399
105.801,102.661,102.511,98.5821,102.183,107.871,100.286,101.617,102.689
107.545,103.031,101.968,99.5612,102.829,108.915,98.806,102.119,103.097
108.338,103.219,101.128,100.663,104.099,109.927,100.345,101.447,103.646
108.415,103.054,100.858,99.8289,105.492,108.927,101.175,102.778,103.816
108.157,103.462,101.479,100.199,107.014,108.326,102,101.384,104.003
105.797,106.379,101.558,101.383,106.104,109.019,103.25,100.481,104.246
106.448,106.249,100.9,102.607,105.31,108.372,104.691,99.5789,104.27
107.175,106.128,100.316,103.463,104.114,109.113,105.504,99.3181,104.391
107.697,106.029,99.8369,104.765,106.32,110.069,106.901,101.76,105.422
107.758,105.982,99.5944,104.474,104.918,109.434,108.133,104.205,105.562
107.722,105.262,98.8512,104.184,103.74,108.807,106.75,104.778,105.012
107.853,105.204,98.0932,104.92,105.587,109.635,107.521,104.131,105.368
108.009,105.151,98.7295,105.672,107.006,110.029,108.282,102.962,105.73
107.809,104.644,99.4362,104.316,105,110.829,107.052,104.898,105.498
108.674,106.318,100.254,105.487,104.671,110.081,105.99,104.229,105.713
108.734,105.868,100.801,104.026,103.813,109.264,107.214,105.302,105.628
108.362,105.527,100.787,102.58,105.366,109.634,108.427,104.106,105.599
108.232,106.721,101.408,103.484,107.01,108.895,107.42,104.957,106.016
108.403,107.148,100.706,104.876,106.751,109.867,106.769,104.107,106.078
108.135,107.082,101.649,106.303,105.19,110.591,107.602,105.684,106.53
108.418,107.677,102.62,108.243,106.685,111.305,106.954,106.811,107.339
108.142,107.63,101.654,109.746,105.851,111.542,107.217,106.217,107.25
108.407,108.425,100.898,110.758,105.137,112.237,106.2,107.749,107.476
109.89,108.493,101.118,110.158,105.67,112.801,105.492,109.276,107.862
109.533,108.397,102.103,111.399,107.116,112.215,105.819,108.654,108.154
109.658,108.323,102.05,112.095,106.92,111.651,106.666,109.193,108.319
109.966,108.203,102.837,111.128,106.5,111.508,105.836,110.264,108.28
110.075,109.61,102.258,110.174,107.683,112.096,104.927,108.924,108.218
110.344,109.462,101.798,109.234,106.359,111.609,104.341,107.973,107.64
110.015,109.335,102.996,107.439,105.105,112.177,104.989,106.785,107.355
109.664,109.203,101.754,106.225,105.832,112.743,105.058,108.116,107.324
110.144,109.382,101.438,107.363,105.323,112.316,105.806,107.047,107.352
110.391,109.211,102.59,107.954,105.928,111.783,106.609,108.007,107.809
110.652,108.509,103.788,110.063,107.025,111.267,106.894,109.278,108.435
111.746,108.727,104.763,110.925,106.069,111.325,107.601,109.642,108.85
111.171,107.725,106.083,112.85,105.905,110.839,108.367,108.407,108.918
111.746,107.533,106.924,114.268,106.36,110.72,108.099,109.523,109.397
111.471,107.298,107.878,113.49,107.332,111.024,108.005,108.354,109.357
110.857,107.528,109.372,113.975,106.632,111.169,108.594,107.231,109.42
110.322,107.524,108.007,115.087,107.651,111.475,107.873,108.076,109.502
110.044,107.524,108.348,115.584,107.062,111.423,108.261,107.059,109.413
110.27,107.451,109.911,116.086,107.881,111.068,108.933,106.063,109.708
110.513,107.646,108.601,114.555,108.327,111.443,108.26,107.039,109.548
110.092,107.478,107.922,113.231,109.229,111.114,108.571,107.631,109.408
109.523,109.392,109.136,111.939,108.999,112.306,108.853,106.617,109.596
109.839,109.018,108.759,111.148,108.581,112.638,109.375,107.358,109.59
109.252,109.258,107.022,112.106,109.197,112.518,108.766,108.047,109.521
108.489,109.134,105.916,110.698,108.671,112.242,109.021,108.762,109.116
109.04,109.561,103.732,111.316,108.769,112.36,109.008,108.164,108.994
108.284,109.609,101.653,112.437,109.432,112.155,109.475,108.544,108.949
108.757,109.153,101.761,111.421,108.768,111.961,109.925,109.22,108.871
109.482,108.703,103.496,110.606,108.243,111.191,109.649,107.448,108.602
110.312,110.041,101.697,109.823,107.897,111.133,110.154,107.687,108.593
109.425,110.478,100.565,111.043,106.818,111.261,110.373,107.383,108.418
110.32,110.973,102.416,111.314,106.523,111.052,109.887,106.676,108.645
110.472,110.104,100.052,110.861,106.38,111.624,109.817,107.436,108.343
111.253,110.433,101.527,111.984,106.663,111.749,110.076,108.083,108.971
111.326,110.291,100.434,112.503,106.905,111.59,109.726,108.721,108.937
110.366,109.738,98.856,111.962,106.922,110.449,109.749,108.098,108.267
109.354,109.605,98.4108,112.291,107.029,110.552,109.835,107.5,108.072
108.331,110.045,99.6512,113.164,107.249,110.477,109.691,106.926,108.192
107.706,110.247,100.628,114.032,108.185,110.409,109.415,106.255,108.36
108.352,110.195,102.156,113.52,108.039,109.251,108.83,106.399,108.343
109.192,110.636,103.334,114.435,108.174,108.425,108.576,106.756,108.691
110.302,111.099,103.108,115.342,108.163,109.305,108.338,107.334,109.124
111.445,111.626,102.12,114.737,108.115,108.899,106.667,107.903,108.939
110.788,112.38,100.597,115.662,108.261,108.887,106.935,107.367,108.86
111.975,112.408,100.851,116.54,108.239,108.504,106.91,106.804,109.029
112.914,112.936,101.819,117.398,108.318,108.981,107.128,106.59,109.51
114.162,112.674,103.219,116.623,107.024,107.437,107.112,107.512,109.47
114.36,111.869,103.377,115.873,106.942,106.686,105.866,107.621,109.074
115.287,112.09,102.504,116.149,107.004,106.718,106.83,107.364,109.243
116.225,112.421,101.601,115.406,107.087,105.879,106.84,107.641,109.138
116.834,112.651,100.943,115.41,106.625,105.818,106.941,107.976,109.15
117.989,113.44,102.141,114.939,106.643,105.718,107.082,107.769,109.465
119.078,114.266,102.826,114.684,105.7,105.763,107.211,107.975,109.688
120.286,113.404,101.707,114.983,105.394,105.861,105.803,108.367,109.476
118.914,114.339,102.827,114.68,104.774,105.727,106.879,108.14,109.535
117.628,115.262,103.752,114.505,103.907,105.842,106.79,107.927,109.452
119.301,116.223,104.317,114.516,104.485,105.8,109.075,108.267,110.248
120.197,116.127,103.889,114.23,104.757,106.914,109.133,107.984,110.404
118.47,116.225,104.439,113.969,103.598,105.649,109.45,108.015,109.977
117.789,115.233,104.039,113.711,103.961,106.582,108.803,107.518,109.705
118.397,115.383,103.618,113.706,103.92,106.524,108.8,107.753,109.763
119.997,115.984,103.723,113.652,103.819,105.394,109.289,107.528,109.924
121.755,116.197,103.564,113.646,102.922,104.56,109.307,107.811,109.97
122.519,117.391,103.961,115.004,103.567,104.796,110.801,107.541,110.697
121.259,118.484,104.477,115.145,103.462,104.761,111.196,107.75,110.817
123.181,119.767,103.781,114.985,103.287,104.503,112.108,107.96,111.197
124.797,118.516,104.521,114.864,103.098,105.735,111.9,107.79,111.403
126.928,117.655,105.38,116.996,103,105.914,111.848,107.925,111.956
125.006,116.296,105.853,117.265,102.785,106.04,112.416,108.025,111.711
122.361,115.649,106.694,116.488,102.908,106.252,111.259,108.072,111.21
124.11,116.694,105.855,116.363,102.067,106.606,111.675,107.891,111.408
126.672,115.56,105.269,116.665,102.186,106.975,111.563,108.063,111.619
123.707,114.162,104.268,115.989,102.685,106.625,110.777,107.754,110.746
124.068,114.597,103.857,114.57,102.432,106.258,110.075,108.962,110.602
125.812,113.875,103.296,116.026,102.17,106.434,110.995,108.701,110.914
122.815,114.715,102.678,117.583,102.431,106.856,111.093,108.786,110.87
121.468,116.046,103.17,117.703,102.43,107.574,112.679,107.302,111.047
122.151,115.782,102.855,118.008,101.704,108.339,112.885,109.184,111.363
124.768,116.631,102.195,119.162,101.254,108.398,112.936,109.241,111.823
125.442,118.004,102.711,118.998,102.027,108.465,112.799,109.356,112.225
123.321,116.943,103.267,118.913,101.253,109.514,112.995,110.332,112.067
125.452,115.878,103.804,118.952,102.047,110.064,113.207,109.743,112.393
126.272,115.775,103.289,119.021,102.584,109.788,113.435,110.261,112.553
125.661,117.719,102.746,119.917,103.297,109.483,113.679,110.692,112.899
